Name	TSig	EvSw	Tempo	Long Name	Genre	Group	#Instr	Other Genres
SlowLatn	4/4	ev8	105	SlowLatn - Slow Brazilian Bossa w/ Pushes	Latin	Jazz	5	Bossa
SlowPop2	4/4	ev16	75	Slow Pop 2 Style	Lite Pop	Pop	5	Pop
SLOWSOUL	4/4	ev16	65	Slow Soul - Smooth Jazz - Soulful	Jazz	Jazz	5	Jazz Ballad,Smooth Jazz,R&B,Smooth Jazz,Soul
SMASH_M	4/4	sw16	120	Smash M - Top 40 Medium-Fast Rock	Heavy Rock	Pop	5	Heavy Rock
Smiling	4/4	ev8	140	Smiling - 70s Rock - Ev.8 Feel	Lite Pop	Pop	5	Lite Pop
Smolder	4/4	ev16	100	Smolder - Chunky Ev.16 Rock	Funk	Pop	5	Heavy Rock
SMOOTH!~	4/4	ev8	90	Smooth - Straight 8 MOR-FM	Jazz	Jazz	5	Smooth Jazz
SMOOTHLY	4/4	ev16	95	Smoothly - Smooth Jazz - Pop Latin	Jazz	Jazz	5	Smooth Jazz,Latin,Smooth Jazz
SNOWLIT	4/4	sw16	100	Snowlit - Jazzy 4/4 Soft Funk	Funk	Jazz	5	Jazz,Smooth Jazz
SOCA1	4/4	sw16	100	Soca 1 - Caribbean Soul Calypso	Latin	Pop	5	Tropical,Soul
SoftRok	4/4	ev16	100	Soft Rock - Ev.16 Quiet Rock	Funk	Pop	5	Lite Pop
SOFTSWNG	4/4	sw8	150	Soft Swing - Jazz Swing Trio w/ Brushes	Jazz	Jazz	3	Jazz Swing
Songo3	4/4	ev8	170	Songo 3 - Cuban Latin Songo	Latin	Jazz	5	Latin
Songo4	4/4	ev8	210	Songo 4 - Fast Modern Cuban Salsa	Latin	Jazz	4	Salsa
SonMed	4/4	ev8	140	Son Medium - Classic Cuban	Latin	Jazz	4	Salsa
SonMn23	4/4	ev8	165	Son-Montuno 2-3 Clave Pattern	Latin	Jazz	4	Salsa
SonMn32	4/4	ev8	170	Son Montuno w/ 3-2 Clave Pattern	Latin	Jazz	4	Salsa
SonSlow	4/4	ev8	125	Son Slow - Classic Cuban Salsa	Latin	Jazz	4	Salsa
SOSASS	4/4	ev8	125	SoSass - Smooth Jazz	Funk	Jazz	5	Jazz,Fusion,Smooth Jazz,Jazz,Smooth Jazz
SOUL_1	4/4	sw8	135	Soul 1	Funk	Pop	4	Hip Hop,R&B,Modern Pop,Soul,Hip Hop
SOUL_2	4/4	ev16	120	Soul 2	R&B	Pop	4	Modern Pop,Lite Pop,Soul
SOULGRV1	4/4	ev16	75	Soul Groove 1 - Slow Pop Groove	R&B	Pop	5	Soul
SOULGRV2	4/4	ev16	80	Soul Groove 2 - Soulful Slow Groove	R&B	Pop	5	Soul
Space1	4/4	ev16	65	Space1 - Spacious Soundtrack Style	Lite Pop	Pop	4	New Age
Sparkle	4/4	ev8	130	Sparkle - 80s Rock & Roll	Heavy Rock	Pop	5	Heavy Rock
Spice_M	4/4	ev16	100	Spice_M Euro-Tek	Modern Pop	Pop	5	Pop,World
Spice_W	4/4	ev16	110	Spice_W Euro-Tek	Modern Pop	Pop	4	Pop,World
SPIRIT	4/4	sw8	175	Spirit - Praise & Worship Style	Blues	Pop	5	Worship,Lite Pop,Worship,Lite Pop
Spoonfl2	4/4	ev16	105	Spoonfl2 - 70s Ev.16 Summer Rock	Lite Pop	Pop	5	Lite Pop
Spring	4/4	ev8	135	Spring - Gentle New Age Piano	Lite Pop	Pop	5	New Age
ST8FOKRK	4/4	ev8	137	Straight 8ths Folk Rock - 60's Brit	Folk	Pop	5	Folk
STARLIT	4/4	sw16	100	Starlit - Smooth Jazz	Funk	Jazz	5	Jazz,Fusion,Smooth Jazz,Jazz,Smooth Jazz
Startup	4/4	ev8	115	Startup - Classic 80s Ev.8 Rock	Lite Pop	Pop	5	Lite Pop
STATLERS	4/4	sw8	195	Statlers - Mid-Uptempo Southern Gospel Swing	Country	Country	5	Gospel,Worship,Lite Pop,Gospel
STEELES	4/4	ev8	165	Steeles - Mid-Uptempo Southern Gospel Rock	Country	Country	5	Gospel,Worship,Lite Pop,Gospel
ST_ELMO	4/4	ev16	110	St. Elmo Style	Lite Pop	Pop	5	Lite Pop
STEVIEW4	4/4	sw16	200	StevieW4 - Hip Hip Rock Style	Hip Hop	Pop	5	Modern Pop
STONESHF	4/4	sw8	125	StoneShf Blues ala Stones	Blues	Pop	5	Gospel
Stranger	4/4	sw16	95	Stranger - Swing 16ths Country	Country	Country	4	Bluegrass
Straycts	4/4	ev8	165	Straycts - Fast Ev.8 60s Rock	Pop	Pop	4	Pop
STROLLIN	4/4	sw8	110	Strollin - Slow Swing Style	Jazz	Jazz	5	Jazz Ballad,Jazz Swing
SugarMag	4/4	ev16	85	Sugar Mag - Funky Bluegrass Style	Country	Country	4	Bluegrass,Funk
SumerMan	4/4	sw8	150	SumerMan - 60s Bouncy Pop Swing	Blues	Jazz	4	Pop
SUMMER	4/4	sw8	95	Summer - Medium-Slow Pop-Jazz Swing	Jazz	Jazz	5	Jazz Ballad,Jazz Swing
SumrMood	4/4	ev16	80	SumrMood - Slow 16ths Pop Groove	Lite Pop	Pop	5	Pop
Sunarise	4/4	ev8	110	Sunarise - Easy Ev.8 Pop Guitars	Lite Pop	Pop	5	Lite Pop
SunStrip	4/4	sw8	120	Sunset Strip - LA Pop Jazz	Jazz	Jazz	5	Fusion,Pop
SUPREMES	4/4	sw8	140	Supremes Style	Lite Pop	Pop	5	Pop
SURFIN2	4/4	ev8	165	Surfin 2 - 60s Beach Style	Lite Pop	Pop	5	Pop,Surf
Surfin_3	4/4	sw8	120	Surfin_3 - 60s Medium Shuffle Beach Rock	Lite Pop	Pop	5	Pop,Surf
SURFTIDE	4/4	ev8	155	Surfin Tide - 60s Rock Style	Lite Pop	Pop	5	Surf
Sw40Bnd	4/4	sw8	220	40s Big Band Swing 8ths w/ Brass	Jazz	Jazz	5	Big Band,Jazz Swing
Sw44Held	4/4	sw8	150	Sw44Held - Swing 8ths w/ Sustained Instruments	Jazz	Jazz	5	Bebop,Jazz Swing
SwampRok	4/4	sw16	100	Swamp Rock - Unplugged	Blues	Pop	5	Heavy Rock,Lite Pop
SWAY	4/4	ev16	90	Sway - Smooth Jazz - Latin Pop	Jazz	Jazz	5	Smooth Jazz,Latin,Smooth Jazz
SWBALLAD	4/4	sw8	85	Soul Ballad	Country	Country	5	Country Ballad,Country Classic,R&B,Lite Pop,Soul
SWEET	4/4	sw16	92	Sweet - Smooth Jazz - Funk	Funk	Jazz	5	Hip Hop,Jazz,Fusion,Smooth Jazz,Jazz,Smooth Jazz,Hip Hop
SWINGBAL	4/4	sw8	145	SwingBal Pop Ballad	Ballad	Jazz	5	Pop
SYMPH12	4/4	ev8	140	SYMPH12.STY	Country	Country	3	Country
TABLA_1	4/4	ev16	100	Tabla_1 - World Styles - Far-Eastern	World	Country	4	World
TAILGATE	4/4	sw8	105	Tailgate - Smooth Jazz - Shuffle	Jazz	Jazz	5	Smooth Jazz,Smooth Jazz
TAJMALL	4/4	ev8	145	TajMall Straight 8th Blues	Blues	Pop	4	Latin
TAKFAR	4/4	ev16	260	Takfar - World Styles - Algerian	World	Country	5	World
TANGO	4/4	ev8	110	Tango	Latin	Jazz	5	Tango
Tango7	4/4	ev8	125	Tango7 - Tango Dance Style	Latin	Jazz	5	Tango
TangoNew	4/4	ev8	115	TangoNew - Ev.8 Latin Tango	Latin	Jazz	5	Tango
TANGOPIA	4/4	ev16	105	TangoPia - Argentinean Tango	Latin	Jazz	5	Tango
TANTUKER	4/4	sw8	140	Shuffle Country-Rock Style	Blues	Country	4	Country,Country Classic
TBONE	4/4	sw8	130	TBone - Jazz Swing 8ths Blues	Blues	Pop	5	Jazz,Jazz Swing,Jazz
TekAmbi	4/4	sw16	94	Ambiention - Electronic	Modern Pop	Pop	5	Modern Pop
Tek_Arp	4/4	ev16	130	Tek_Arp Euro-Tek - Electronic	Modern Pop	Pop	5	Modern Pop
TekBeat	4/4	ev8	145	Beatmatched - Electronic	Modern Pop	Pop	5	Modern Pop
TekBohn	4/4	ev16	120	Bohnhammer - Electronic	Modern Pop	Pop	5	Modern Pop
TekCraf	4/4	ev8	115	Crafteknologikal - Electronic	Modern Pop	Pop	5	Modern Pop
TekDance	4/4	ev16	125	Danceparty - Electronic	Modern Pop	Pop	5	Modern Pop
TekElec	4/4	ev16	155	Electroclash - Electronic	Modern Pop	Pop	5	Modern Pop
Tek_Fast	4/4	ev8	160	Tek_Fast Euro-Tek - Electronic	Modern Pop	Pop	5	Modern Pop
TekGrime	4/4	ev16	130	GrimeUK - Electronic	Modern Pop	Pop	5	Modern Pop
TekHarp	4/4	ev16	160	Harpsong - Electronic	Modern Pop	Pop	4	Modern Pop
TekIDM	4/4	ev16	155	Intellidance - Electronic	Modern Pop	Pop	5	Modern Pop
TekIndy	4/4	ev16	95	Independent - Electronic	Modern Pop	Pop	5	Modern Pop
TekJungl	4/4	ev16	125	Junglebass - Electronic	Modern Pop	Pop	5	Modern Pop
TekLcd	4/4	sw16	112	LCDSound - Electronic	Modern Pop	Pop	5	Modern Pop
TekQuik	4/4	ev16	140	Quikness - Electronic	Modern Pop	Pop	5	Modern Pop
TekRadio	4/4	ev8	110	Radioplay - Electronic	Modern Pop	Pop	5	Modern Pop
TekRave	4/4	ev16	122	Ravenation - Electronic	Modern Pop	Pop	5	Modern Pop
TekRegae	4/4	ev16	95	TekRegae Euro-Tek - Electronic	Reggae	Pop	5	Modern Pop
TekSamb	4/4	ev16	125	Sambasonic - Electronic	Modern Pop	Pop	5	Disco,Latin,Samba
TekSil	4/4	ev16	115	Soundofsilver - Electronic	Modern Pop	Pop	5	Modern Pop
TekSlim	4/4	sw16	95	Slimcut - Electronic	Modern Pop	Pop	5	Modern Pop
TekSlow	4/4	ev16	95	Slowandlow - Electronic	Modern Pop	Pop	5	Modern Pop
TekWild	4/4	sw16	115	Wildnout - Electronic	Modern Pop	Pop	5	Modern Pop
Temptns2	4/4	ev8	105	Temptns2 - 60s Ev.8 Med-Slow Groove	R&B	Pop	5	Lite Pop
Tender	4/4	ev16	85	Tender - Ev.16 Slow Brit 80s Rock	Lite Pop	Pop	5	New Age,Ballad
TennRok1	4/4	ev8	160	TennRok1 - Southern Country - 2 Step	Country	Country	5	Country Classic
TennRok2	4/4	ev8	140	TennRok2 - Slammin' Southern Rock Style	Country	Country	5	Country Contemporary
Tex2Step	4/4	ev8	160	Tex2Step - Texas 2-Step Country	Country	Country	5	Country Classic,Texas Blues,Blues
TEXASBL	12/8	sw8	55	Texas Blues - 12/8 Slow Blues	Blues	Pop	4	Texas Blues
TFF_Rok1	4/4	ev16	95	TFF_Rok1 - Ev.16 80s Brit Rock	Lite Pop	Pop	5	Pop
THEMBA	4/4	ev16	105	Themba - Contemporary African	Latin	Jazz	5	World,African
THRDWRLD	4/4	ev8	120	ThrdWrld - UK Reggae Rock	Reggae	Pop	5	Pop
TIJUANA	4/4	sw8	180	Tijuana - Pop Swing	Jazz	Jazz	5	Latin,Lite Pop
Timba	4/4	ev8	200	Timba - Modern Cuban Salsa	Latin	Jazz	4	Salsa
TJoad	4/4	ev8	80	TJoad - Ev.16 Folk Guitar Strum	Folk	Country	5	Folk
TngoShak	4/4	ev8	120	TangoShak - Tradition & Pop Tango Mix	Latin	Jazz	5	Tango
TngoSoft	4/4	ev8	125	TangoSoft - Soft Tango Dance	Latin	Jazz	5	Tango
TOASTR1	4/4	ev8	130	Toastr1 - Uptempo Ska Style	Lite Pop	Pop	5	Ska
TOASTY	4/4	ev8	125	Toasty - Smooth Jazz	Funk	Jazz	5	Jazz,Fusion,Smooth Jazz,Jazz,Smooth Jazz
Top40HH	4/4	ev16	100	Top 40 Hip Hop - Swing 16ths Hip Hop	Hip Hop	Pop	5	Hip Hop
TRACYCH1	4/4	ev16	120	TracyCh1 - 16ths Folk Pop Rock	Folk	Pop	5	Lite Pop
TradDixi	4/4	sw8	200	Traditional Dixieland Style - Fast Tempo	Jazz	Jazz	4	Dixieland
Train+	4/4	ev16	80	Ballad Crossover w/ Rock Feel+	Country	Country	5	Country Ballad,Country Contemporary,Ballad
TransX	4/4	ev8	135	TransX Euro-Tek	Modern Pop	Pop	5	Modern Pop
TRAVEL!	4/4	sw8	200	Travel - Fast 2-Beat Folk/Pop/Country	Folk	Country	5	Folk
TRIPHOP1	4/4	ev16	135	Trip Hop 1 - Even 16ths Rock	Hip Hop	Pop	5	Hip Hop
TRIPHOP2	4/4	ev16	125	Trip Hop 2 - Contemporary Dance Groove	Hip Hop	Pop	5	Modern Pop
Tropics1	4/4	sw8	115	Tropics1 - Carribean-Reggae Soundtrack Style	Lite Pop	Pop	5	New Age,Reggae,Reggae,Tropical
Truckin	4/4	ev8	140	Truckin - Jamaican Flavored Rock	Latin	Pop	5	Lite Pop
TScott	4/4	sw16	80	Tscott (Fusion)	Jazz	Jazz	5	Fusion,Fusion
Turning	4/4	ev8	117	Turning - Heavy Ev.8, 70s Rock	Heavy Rock	Pop	4	Heavy Rock
TuxRok1	4/4	ev8	110	TuxRok1 - Medium Ev.8 80s Brit Rock	Heavy Rock	Pop	5	Heavy Rock
TWIST	4/4	ev8	160	Twist Style	Lite Pop	Pop	3	Pop
TWO_BEAT	4/4	sw8	245	Two-Beat 30's and 40's Style	Jazz	Jazz	5	Jazz Swing
Tzena1	4/4	sw8	250	Tzena - Klezmer Fast 2-Beat	World	Pop	5	Klezmer
UKBIGROK	4/4	ev8	130	UK Big Rock - Piano Driven Rock	Heavy Rock	Pop	5	Pop
UKBLUE	4/4	ev8	115	UK Blue - Mellow at A, Rock at B	Lite Pop	Pop	5	Pop
UKCRUNCH	4/4	ev8	130	UK Crunch - Loud and Brazen Rock	Heavy Rock	Pop	5	Pop
UKGROOVE	4/4	ev8	125	UK Groove - Upbeat Pop Rock	Modern Pop	Pop	5	Pop
UKPOP66	4/4	sw8	120	UK Pop 66 - Bright Shuffle Rock Pop	Lite Pop	Pop	5	Pop
UKPWRBAL	4/4	ev16	80	UK Power Ballad - Loose Slow Rock	Ballad	Pop	5	Power Ballad,Pop,Power Ballad
UKPWRPOP	4/4	ev8	120	UK Power Pop - Loud Intense Rock	Lite Pop	Pop	5	Medium Rock,Pop
UKREGGAE	4/4	ev8	135	UK Reggae - 80's UK Pop/Reggae	Reggae	Pop	5	Pop
UKSWAY	4/4	ev16	95	UK Sway - 90's Bright Ambient Pop	Lite Pop	Pop	5	Pop
UltraVx1	4/4	ev8	125	UltraVx1 - Even 8ths 80s Synth Rock	Lite Pop	Pop	5	Pop
Uplift+	4/4	ev16	105	Uplift - Urban Pop +	Hip Hop	Pop	5	Pop
Uplift1	4/4	ev16	120	Uplift1 - Motivational Soundtrack Music Style	Lite Pop	Pop	5	New Age
Uplift2	4/4	ev8	140	Uplift2 - High Energy Soundtrack Style	Blues	Pop	5	New Age,Lite Pop,Worship,Lite Pop,R&B,R&B
Urban1	4/4	ev16	115	Urban 1 Funk Rock	Funk	Pop	5	Funk
Urban2	4/4	ev16	85	Urban 2 Funk Rock	Funk	Pop	5	Jazz,Fusion
UrbFolk+	4/4	ev16	100	Urban Folk - Urban Pop+	Hip Hop	Pop	5	Pop,Folk
USHR1	4/4	ev16	110	USHR 1 - Loud Hip Hop 16th Dance	Hip Hop	Pop	5	R&B,R&B
USHR2	4/4	ev16	60	USHR 2 - 16ths Soul- Ballad Style	Hip Hop	Pop	5	R&B,Soul
VanGel1	4/4	ev16	70	VanGel1 - MOR Pop w/ Ev.16th Feel	Lite Pop	Pop	5	New Age,Pop
VanNuys	4/4	sw8	128	VanNuys - LA Pop Jazz	Blues	Pop	5	Jazz,Fusion
Velvet	4/4	ev8	150	Velvet - Classic Ev.8, 80s Rock	Heavy Rock	Pop	5	Heavy Rock
VENTURE1	4/4	ev8	100	Venture 1 - Late 60s Rock & Roll	Pop	Pop	4	Pop
Visions1	4/4	ev16	65	Visions1 - Dreamy New Age	Lite Pop	Pop	5	New Age
Visions2	4/4	ev16	125	Visions2 - Inspirational New Age	Lite Pop	Pop	5	New Age
Weasel	4/4	sw8	110	Weasel - World Styles - England	Classical	Pop	5	Folk,World
Weeds	4/4	sw8	85	Weeds - Easy Cowboy Swing	Country	Country	5	Country Classic
WelkPlka	4/4	ev8	215	WelkPolka - Polka Dance Style	World	Pop	5	Polka
WesPop1	4/4	ev8	135	WesPop1 - Ev. 8ths MOR Pop-Rock	Jazz	Jazz	5	Fusion,Pop,Lite Pop
Wheelin	4/4	ev8	118	Wheelin' - LA Pop Jazz	Jazz	Jazz	5	Fusion,Pop
Whisper	4/4	ev16	80	Whisper - Slow Latin Choro	Latin	Pop	5	Latin
WILDWOOD	4/4	sw8	180	Wildwood - Mid-Uptempo Pop Swing 8ths	Country	Country	5	Country Classic,Folk,Pop,Lite Pop
WilliD	4/4	sw8	160	WilliD - 40's Boogie	Blues	Pop	4	Jazz,Jazz Swing,Jazz
WillieH1	4/4	sw16	105	WillieH - Swing 16ths Slow 70s Motown Funk	Funk	Pop	5	Funk
Wonderld	4/4	ev8	90	Wonderland - Acoustic Pop/Reggae	Reggae	Pop	5	Lite Pop
WOODSTK1	4/4	ev8	120	Woodstk 1 - 70s Even 8ths R&R	Heavy Rock	Pop	5	Heavy Rock
WORSHIP	4/4	ev16	85	Worship - Praise & Worship Style	Lite Pop	Pop	5	Worship,Pop,Ballad,Worship
WR_Fast	4/4	sw16	127	W-Report Fast Fusion	Funk	Jazz	4	Jazz,Fusion,Fusion,Jazz
WR_HHop	4/4	sw16	100	W-Report Hip Hop Fusion	Funk	Jazz	4	Hip Hop,Jazz,Fusion,Fusion,Jazz,Hip Hop
WrldRok1	4/4	ev16	115	World Beat 1 Ska/Reggae	Reggae	Pop	5	World,Ska
WrldRok2	4/4	ev16	115	World Beat 2 - South African Dance	World	Pop	5	African
WR_Slow	4/4	sw16	75	W-Report Slow Fusion	Funk	Jazz	5	Jazz,Jazz Ballad,Fusion,Fusion,Jazz
WryCoder	4/4	sw16	90	Wry Coder - Unplugged	Blues	Country	5	Country,Country Classic,Folk
YEARN	4/4	sw16	75	Yearn - Mellow Smooth Jazz	Jazz	Jazz	5	Jazz Ballad,Smooth Jazz,Smooth Jazz
YelowJak	4/4	ev16	120	Yellow Jak Fusion	Jazz	Jazz	5	Fusion,Fusion
YESTRDAY	4/4	ev16	105	Yesterday Style	Lite Pop	Pop	5	Pop
You97	4/4	ev16	110	You97 Euro-Tek	Modern Pop	Pop	5	Modern Pop
Z3BLUSHF	4/4	sw8	150	Blues Shuffle Style	Blues	Pop	4	Blues
Z3BOSSA	4/4	ev8	140	Bossa Nova - 3 Instruments	Latin	Jazz	3	Bossa
Z3ETHNIC	4/4	ev16	120	Ethnic Style	World	Country	3	World
Z4BOSSA	4/4	ev8	130	Bossa Nova - 4 Instruments	Latin	Jazz	4	Bossa
Z4COUN12	4/4	sw8	120	Country 12/8 Feel	Country	Country	5	Country Classic
Z4POPBAL	4/4	ev16	115	Pop Ballad Style - 4 Instruments	Country	Country	4	Country Contemporary,Pop,Lite Pop
Z5BOSSA	4/4	ev8	140	Bossa Nova 5 Instruments	Latin	Jazz	5	Bossa
Z5ETHNIC	4/4	ev16	160	Ethnic Style	World	Country	5	World
Zawinul	4/4	ev8	160	Zawinul (Fusion)	Jazz	Jazz	5	Fusion,Fusion
ZOPAS	4/4	sw16	110	Zopas - Smooth Jazz	Funk	Jazz	5	Jazz,Smooth Jazz,Jazz,Smooth Jazz
ZoukSlow	4/4	ev16	90	Zouk Slow - Slow Ev.16 Latin Zouk	Latin	Jazz	5	Latin
Zydeco1	4/4	ev8	180	Zydeco1 - Bright Even 8ths Cajun Style	Country	Country	5	Country Classic
ZYDECO3	4/4	ev8	115	Zydeco3 - Funky Medium Even 8ths	Country	Country	5	Country Contemporary,Lite Pop
ZZBLUSHF	4/4	sw8	125	Blues Shuffle Style	Blues	Pop	5	Blues
ZZBLUSTR	4/4	ev8	150	Blues Straight Style	Blues	Pop	5	Blues
ZZBOSSA	4/4	ev8	140	Bossa Nova Style	Latin	Jazz	5	Bossa
ZZBOUNCY	4/4	sw8	135	Bouncy Style	Country	Country	5	Country Contemporary,Jazz,Jazz Swing,Jazz,Pop
ZZCHACHA	4/4	ev8	125	Chacha Style	Latin	Jazz	5	Latin
ZZCONTRY	4/4	ev16	125	Country 4/4 Style	Country	Country	4	Country Classic
ZZCOUN12	4/4	sw8	120	Country 12/8 feel	Country	Country	5	Country Classic
ZZETHNIC	4/4	ev16	125	Ethnic Style	World	Country	5	World
ZZFUNK	4/4	ev16	120	Funk Style	Funk	Pop	5	Funk
ZZHEVROK	4/4	ev8	120	Heavy Rock Style	Heavy Rock	Pop	4	Heavy Rock
ZZIRISH	4/4	sw8	120	Irish Style	World	Country	5	World
ZzJazOld	4/4	sw8	130	Original Jazz Swing Style	Jazz	Jazz	4	Jazz Swing
ZZJAZZ	4/4	sw8	140	Jazz Swing Style	Country	Country	3	Jazz,Jazz Swing,Jazz
ZZJAZZ2	4/4	sw8	85	ZZJAZZ2.STY	Jazz	Jazz	3	Jazz
ZZJAZZSW	4/4	sw8	130	Jazz Swing Variation	Jazz	Jazz	4	Jazz Swing
ZZLITROK	4/4	ev8	110	Light Rock Style	Country	Country	5	Pop,Lite Pop
ZZMEDROK	4/4	ev8	145	Medium Rock	Heavy Rock	Pop	4	Pop,Lite Pop
ZZMIAMIP	4/4	ev16	120	Miami Sound Machine	Latin	Pop	5	Pop,Lite Pop
ZZMILLYP	4/4	ev16	90	Milly Pop	Lite Pop	Pop	5	Pop
ZZOLCTRY	4/4	sw8	130	Old Country 12/8 feel	Country	Country	5	Country Classic,Folk
ZZPBAL12	12/8	sw8	100	Pop Ballad 12/8	Country	Country	5	Country Ballad,Country Classic,Country Contemporary,Pop,Lite Pop
ZZPOPBAL	4/4	ev16	100	Pop Ballad Style	Country	Country	5	Country Ballad,Country Classic,Country Contemporary,Jazz,Jazz Ballad,Pop,Lite Pop
ZZREGGAE	4/4	ev16	115	Reggae	Reggae	Pop	4	Reggae
ZZRHUMBA	4/4	ev8	130	Rhumba Style	Latin	Jazz	4	Latin
ZZSHFROK	4/4	sw8	120	Shuffle Rock	Blues	Pop	5	Blues
